id,name,distric_id
40139,BURGAZADA,1103
40142,HEYBEL›ADA,1103
40143,KINALIADA,1103
40140,MADEN,1103
40141,N›ZAM,1103
40490,ADNAN MENDERES,2048
99359,ANADOLU,2048
40478,ARNAVUTK÷Y MERKEZ,2048
40482,ATAT‹RK,2048
191981,BAKLALI,2048
191983,BALABAN,2048
40483,BO–AZK÷Y ›ST›KLAL,2048
40487,BOLLUCA,2048
191985,BOYALIK,2048
40494,«›L›NG›R,2048
40910,DEL›KL›KAYA,2048
40911,DURSUNK÷Y,2048
40915,DURUSU,2048
40495,FAT›H ,2048
191975,HACIMAﬁLI,2048
40913,HADIMK÷Y,2048
40489,HARA««I,2048
40912,HASTANE ,2048
40486,H›CRET,2048
40481,›MRAHOR,2048
40479,›SLAMBEY,2048
191987,KARABURUN,2048
40488,KARLIBAYIR,2048
40493,MAREﬁAL FEVZ› «AKMAK,2048
40485,MAV›G÷L,2048
40491,MEHMET AK›F ERSOY,2048
99358,MUSTAFA KEMAL PAﬁA,2048
99357,NENEHATUN,2048
40906,÷MERL›,2048
40907,SAZLIBOSNA,2048
40492,TAﬁOLUK,2048
191977,TAYAKADIN,2048
40914,TERKOS,2048
191989,YASSI÷REN,2048
40480,YAVUZ SEL›M,2048
191979,YEN›K÷Y,2048
40908,YEﬁ›LBAYIR,2048
40484,YUNUS EMRE,2048
98687,AﬁIKVEYSEL,2049
99749,ATAT‹RK,2049
40527,BARBAROS,2049
40793,ESATPAﬁA,2049
40577,FERHATPAﬁA,2049
40795,FET›H,2049
40530,›«ERENK÷Y,2049
40534,›N÷N‹,2049
40533,KAYIﬁDA–I,2049
40531,K‹«‹KBAKKALK÷Y,2049
99516,MEVLANA,2049
99519,M›MAR S›NAN,2049
40740,MUSTAFA KEMAL,2049
40816,÷RNEK,2049
40746,YEN› «AMLICA,2049
40526,YEN›SAHRA,2049
99517,YEN›ﬁEH›R,2049
40146,AMBARLI,2003
40148,C›HANG›R,2003
40147,DEN›ZK÷ﬁKLER,2003
40152,F›RUZK÷Y,2003
40151,G‹M‹ﬁPALA,2003
40145,MERKEZ,2003
40150,MUSTAFA KEMALPAﬁA,2003
40154,TAHTAKALE,2003
40149,‹N›VERS›TE,2003
40153,YEﬁ›LKENT,2003
40155,BA–LAR,2004
40157,BARBAROS,2004
40163,«INAR,2004
40171,DEM›RKAPI,2004
40172,FAT›H,2004
40173,FEVZ› «AKMAK,2004
40175,G÷ZTEPE,2004
40168,G‹NEﬁL›,2004
40156,H‹RR›YET,2004
40159,›N÷N‹,2004
40158,KAZIM KARABEK›R,2004
40174,KEMALPAﬁA,2004
40166,K›RAZLI,2004
40170,MAHMUTBEY,2004
40162,MERKEZ,2004
40164,SANCAKTEPE,2004
40165,YAVUZ SEL›M,2004
40161,YEN›G‹N,2004
40167,YEN›MAHALLE,2004
40160,YILDIZTEPE,2004
40176,100. YIL,2004
40169,15 TEMMUZ,2004
40177,BAH«EL›EVLER,2005
40181,CUMHUR›YET,2005
40184,«OBAN«EﬁME,2005
40185,FEVZ› «AKMAK,2005
40187,H‹RR›YET,2005
40182,KOCAS›NAN MERKEZ,2005
40179,S›YAVUﬁPAﬁA,2005
40180,SO–ANLI,2005
40178,ﬁ›R›NEVLER,2005
40183,YEN›BOSNA MERKEZ,2005
40186,ZAFER,2005
40202,ATAK÷Y 1. KISIM,1166
40194,ATAK÷Y 2-5-6. KISIM,1166
40201,ATAK÷Y 3-4-11. KISIM,1166
40196,ATAK÷Y 7-8-9-10. KISIM,1166
40200,BASINK÷Y,1166
40192,CEV›ZL›K,1166
40197,KARTALTEPE,1166
40188,OSMAN›YE,1166
40191,SAKIZA–ACI,1166
40199,ﬁENL›KK÷Y,1166
40190,YEN›MAHALLE,1166
40189,YEﬁ›LK÷Y,1166
140052,YEﬁ›LK÷Y SB,1166
40195,YEﬁ›LYURT,1166
40193,ZEYT›NL›K,1166
40198,ZUHURATBABA,1166
40598,ALTINﬁEH›R,2050
40871,BAH«EﬁEH›R 1. KISIM,2050
40872,BAH«EﬁEH›R 2. KISIM,2050
40357,BAﬁAK,2050
40581,BAﬁAKﬁEH›R,2050
40597,G‹VERC›NTEPE,2050
139666,›K›TELL› OSB,2050
40583,KAYABAﬁI,2050
40584,ﬁAH›NTEPE,2050
191991,ﬁAMLAR,2050
40585,Z›YA G÷KALP,2050
40207,ALTINTEPS›,1886
40203,CEVATPAﬁA,1886
40209,›SMET PAﬁA,1886
40211,KARTALTEPE,1886
40212,KOCATEPE,1886
40213,MURATPAﬁA,1886
40204,ORTAMAHALLE,1886
40206,TERAZ›DERE,1886
40205,VATAN,1886
40208,YEN›DO–AN,1886
40210,YILDIRIM,1886
40207,ALTINTEPS›,1886
40203,CEVATPAﬁA,1886
40209,›SMET PAﬁA,1886
40211,KARTALTEPE,1886
40212,KOCATEPE,1886
40213,MURATPAﬁA,1886
40204,ORTAMAHALLE,1886
40206,TERAZ›DERE,1886
40205,VATAN,1886
40208,YEN›DO–AN,1886
40210,YILDIRIM,1886
40219,ABBASA–A,1183
40234,AKAT,1183
40231,ARNAVUTK÷Y,1183
40223,BALMUMCU,1183
40232,BEBEK,1183
40217,C›HANN‹MA,1183
40221,D›K›L›TAﬁ,1183
40233,ET›LER,1183
40222,GAYRETTEPE,1183
40236,KONAKLAR,1183
40228,KURU«EﬁME,1183
40229,K‹LT‹R,1183
40226,LEVAZIM,1183
40235,LEVENT,1183
40224,MEC›D›YE,1183
40216,MURAD›YE,1183
40230,N›SBET›YE,1183
40225,ORTAK÷Y,1183
40215,S›NANPAﬁA,1183
40218,T‹RKAL›,1183
40227,ULUS,1183
40214,V›ﬁNEZADE,1183
40220,YILDIZ,1183
40250,ACARLAR,1185
191701,AKBABA,1185
191703,AL›BAHADIR,1185
40243,ANADOLU H›SARI,1185
40256,ANADOLU KAVA–I,1185
191705,ANADOLUFENER›,1185
40257,BAKLACI,1185
191725,BOZHANE,1185
191727,CUMHUR›YET,1185
40253,«AMLIBAH«E,1185
40258,«ENGELDERE,1185
40259,«›FTL›K,1185
40240,«›–DEM,1185
40241,«UBUKLU,1185
191709,DERESEK›,1185
191711,ELMALI,1185
40260,FAT›H,1185
40244,G÷KSU,1185
191729,G÷LL‹,1185
191713,G÷RELE,1185
40246,G÷ZTEPE,1185
40237,G‹M‹ﬁSUYU,1185
40238,›NC›RK÷Y,1185
191731,›SHAKLI,1185
40242,KANLICA,1185
40247,KAVACIK,1185
191715,KAYNARCA,1185
191733,KILI«LI,1185
191723,MAHMUTﬁEVKETPAﬁA,1185
40251,MERKEZ,1185
40254,ORTA«EﬁME,1185
191735,÷–‹MCE,1185
191721,÷RNEKK÷Y,1185
40239,PAﬁABAH«E,1185
191737,PAﬁAMANDIRA,1185
191717,POLONEZK÷Y,1185
191719,POYRAZK÷Y,1185
191707,R›VA,1185
40248,R‹ZGARLIBAH«E,1185
40249,SO–UKSU,1185
40255,TOKATK÷Y,1185
40252,YALIK÷Y,1185
40261,YAVUZ SEL›M,1185
40245,YEN› MAHALLE,1185
191739,ZERZAVAT«I,1185
40869,ADNAN KAHVEC›,2051
40875,BARIﬁ,2051
40896,BEYL›KD‹Z‹OSB,2051
40877,B‹Y‹KﬁEH›R,2051
40874,CUMHUR›YET,2051
40870,DEREA–ZI,2051
40867,G‹RPINAR,2051
40873,KAVAKLI,2051
40893,MARMARA,2051
40876,SAH›L,2051
40894,YAKUPLU,2051
40299,ARAP CAM› ,1186
40281,ASMALI MESC›T ,1186
40300,BEDRETT›N ,1186
40298,BEREKETZADE ,1186
40291,BOSTAN ,1186
40292,B‹LB‹L ,1186
40301,CAM››KEB›R ,1186
40275,C›HANG›R ,1186
40283,«ATMA MESC›T ,1186
40293,«UKUR ,1186
40269,EMEKYEMEZ ,1186
40282,EVL›YA «ELEB› ,1186
40262,FET›HTEPE ,1186
40276,F›RUZA–A ,1186
40278,G‹M‹ﬁSUYU ,1186
40280,HACIAHMET ,1186
40285,HACIM›M› ,1186
40304,HALICIO–LU ,1186
40272,H‹SEY›NA–A ,1186
40279,›ST›KLAL ,1186
40267,KADIMEHMET EFEND›,1186
40270,KALYONCU KULLU–U,1186
40271,KAMER HATUN ,1186
40264,KAPTANPAﬁA ,1186
40274,KAT›PMUSTAFA «ELEB›,1186
40302,KE«EC› P›R› ,1186
40297,KEMANKEﬁ KARAMUSTAFAPAﬁA,1186
40296,KILI«AL› PAﬁA ,1186
40277,KOCATEPE ,1186
40266,KULAKSIZ ,1186
40288,KULO–LU ,1186
40268,K‹«‹K P›YALE ,1186
40286,M‹EYYETZADE,1186
40294,÷MER AVN› ,1186
40305,÷RNEKTEPE ,1186
40303,P›R›PAﬁA,1186
40263,P›YALEPAﬁA ,1186
40295,P‹RTELAﬁ HASAN EFEND› ,1186
40289,SURUR› MEHMET EFEND› ,1186
40306,S‹TL‹CE ,1186
40284,ﬁAHKULU ,1186
40273,ﬁEH›T MUHTAR ,1186
40287,TOMTOM ,1186
40290,YAHYA KAHYA ,1186
40265,YEN›ﬁEH›R ,1186
40891,AHMED›YE,1782
40844,ALKENT 2000,1782
40845,ATAT‹RK,1782
40882,BAH«EL›EVLER,1782
40928,CELAL›YE,1782
40846,CUMHUR›YET,1782
99334,«AKMAKLI,1782
40847,D›ZDAR›YE,1782
40886,EK›NOBA,1782
40848,FAT›H,1782
40883,G‹ZELCE,1782
40889,H‹RR›YET,1782
40929,KAM›LOBA,1782
40849,KARAA–A«,1782
40884,KUMBURGAZ,1782
40887,M›MAR S›NAN MERKEZ,1782
140376,M›MAROBA,1782
40888,MURAT «ESME,1782
40868,PINARTEPE,1782
140374,S›NANOBA,1782
40892,T‹RKOBA,1782
40890,ULUS,1782
40885,YEN›MAHALLE,1782
40850,19 MAYIS,1782
191781,AKALAN,1237
40903,ATAT‹RK,1237
191783,AYDINLAR,1237
40902,BAHﬁAY›ﬁ,1237
191821,BAﬁAK,1237
191823,BELGRAT,1237
191825,CELEPK÷Y,1237
40899,«AKIL,1237
191785,«ANAK«A,1237
40917,«›FTL›KK÷Y,1237
191787,DA–YEN›CE,1237
191789,ELBASAN,1237
40904,FAT›H,1237
40897,FERHATPAﬁA,1237
140074,FERHATPAﬁA SB,1237
191791,G÷K«EAL›,1237
191793,G‹M‹ﬁPINAR,1237
191795,HALLA«LI,1237
191827,H›SARBEYL›,1237
191797,›HSAN›YE,1237
191799,›NCE–›Z,1237
40900,›ZZETT›N,1237
191801,KABAK«A,1237
40898,KALE›«›,1237
191803,KALFA,1237
40916,KARACAK÷Y MERKEZ,1237
191829,KARAMANDERE,1237
191805,KESTANEL›K,1237
191807,KIZILCAAL›,1237
40905,MURATBEY MERKEZ,1237
40909,NAKKAﬁ,1237
191809,OKLALI,1237
191831,ORMANLI,1237
40901,OVAYEN›CE,1237
191811,÷RC‹NL‹,1237
191813,÷RENC›K,1237
191815,SUBAﬁI,1237
191833,YALIK÷Y,1237
191817,YAYLACIK,1237
191819,YAZLIK,1237
40749,ALEMDA–,2052
40766,AYDINLAR,2052
40769,CUMHUR›YET,2052
40753,«AMLIK,2052
40750,«ATALMEﬁE,2052
40751,EKﬁ›O–LU,2052
40768,G‹NG÷REN,2052
40754,HAM›D›YE,2052
191993,H‹SEY›NL›,2052
40770,K›RAZLIDERE,2052
191995,KO«ULLU,2052
40755,MEHMET AK›F,2052
40756,MERKEZ,2052
40757,M›MAR S›NAN,2052
40752,N›ﬁANTEPE,2052
40758,÷MERL›,2052
191997,REﬁAD›YE,2052
191999,SIRAPINAR,2052
40767,SO–UKPINAR,2052
40764,SULTAN«›FTL›–›,2052
40765,TAﬁDELEN,2052
40348,B›RL›K,2016
40340,«›FTE HAVUZLAR,2016
40342,DAVUTPAﬁA,2016
40350,FAT›H,2016
40345,FEVZ› «AKMAK,2016
40354,HAVAALANI,2016
40346,KAZIM KARABEK›R,2016
40352,KEMER,2016
40347,MENDERES,2016
40341,M›MAR S›NAN,2016
40344,NAMIK KEMAL,2016
40343,N›NE HATUN,2016
40355,ORU«RE›S,2016
40351,TUNA,2016
40353,TURGUT RE›S,2016
40349,YAVUZ SEL›M,2016
40880,AK«ABURGAZ,2053
181498,AKEVLER,2053
181504,AKﬁEMSEDD›N,2053
40861,ARDI«LI,2053
181518,AﬁIK VEYSEL,2053
40881,ATAT‹RK,2053
40855,BA–LAR«EﬁME,2053
181510,BALIKYOLU,2053
181488,BARBAROS HAYRETT›N PAﬁA,2053
181526,BATTALGAZ›,2053
40865,CUMHUR›YET,2053
181514,«INAR,2053
40862,ESENKENT ,2053
40851,FAT›H,2053
181490,G÷KEVLER,2053
40895,G‹ZELYURT,2053
181482,H‹RR›YET,2053
40852,›NC›RTEPE,2053
40853,›N÷N‹,2053
40879,›ST›KLAL,2053
181522,KOZA,2053
181494,MEHMET AK›F ERSOY,2053
40854,MEHTER«EﬁME,2053
181492,MEVLANA,2053
40856,NAMIK KEMAL,2053
181484,NEC›P FAZIL KISAK‹REK,2053
40863,ORHAN GAZ›,2053
181480,OSMANGAZ›,2053
40857,÷RNEK,2053
40864,PINAR,2053
181486,P›R› RE›S,2053
40858,SAADETDERE,2053
181516,SELAHADD›N EYYUB›,2053
181508,SULTAN›YE,2053
181512,S‹LEYMAN›YE,2053
181524,ﬁEH›TLER,2053
40859,TALATPAﬁA,2053
181502,TURGUT ÷ZAL,2053
181496,‹«EVLER,2053
40860,YEN›KENT,2053
40866,YEﬁ›LKENT,2053
181506,YUNUS EMRE,2053
181500,ZAFER,2053
191741,A–A«LI,1325
191743,AKPINAR,1325
40358,AKﬁEMSETT›N,1325
40359,AL›BEYK÷Y,1325
40360,«IR«IR,1325
191745,«›FTALAN,1325
40361,DEFTERDAR,1325
40362,D‹–MEC›LER,1325
40363,EMNiYETTEPE,1325
40364,ESENTEPE,1325
40379,G÷KT‹RK MERKEZ,1325
40366,G‹ZELTEPE,1325
191747,IﬁIKLAR,1325
191749,›HSAN›YE,1325
40367,›SLAMBEY,1325
40368,KARADOLAP,1325
40365,MERKEZ,1325
40369,M›MAR S›NAN,1325
40370,M›THATPAﬁA,1325
40371,N›ﬁANCI,1325
191751,ODAYER›,1325
191753,P›R›N««›,1325
40372,RAM› CUMA,1325
40373,RAM› YEN›,1325
40374,SAKARYA,1325
40375,S›LAHTARA–A,1325
40376,TOP«ULAR,1325
40378,YEﬁ›LPINAR,1325
99127,AKSARAY,1327
99137,AKﬁEMSETT›N,1327
40307,ALEMDAR,1327
99141,AL› KUﬁ«U,1327
99140,AT›KAL›,1327
99146,AYVANSARAY,1327
40308,BALABANA–A,1327
99145,BALAT,1327
40309,BEYAZIT,1327
40310,B›NB›RD›REK,1327
40311,CANKURTARAN,1327
99128,CERRAHPAﬁA,1327
99143,C›BAL›,1327
40312,DEM›RTAﬁ,1327
40422,DERV›ﬁ AL›,1327
40313,EM›N S›NAN,1327
40314,HACI KADIN,1327
99129,HASEK› SULTAN,1327
99138,HIRKA-› ﬁER›F,1327
40315,HOBYAR,1327
40316,HOCA GIYASETT›N,1327
40317,HOCAPAﬁA,1327
40397,›SKENDERPAﬁA,1327
40319,KALENDERHANE,1327
99139,KARAG‹MR‹K,1327
40320,KAT›P KASIM,1327
40318,KEMALPAﬁA,1327
40390,KOCA MUSTAFAPAﬁA,1327
40321,K‹«‹K AYASOFYA,1327
40322,MERCAN,1327
40323,MES›HPAﬁA,1327
99134,MEVLANAKAPI,1327
40324,M›MAR HAYRETT›N,1327
40325,M›MAR KEMALETT›N,1327
40326,MOLLA FENAR›,1327
99136,MOLLA G‹RAN›,1327
40327,MOLLA H‹SREV,1327
40328,MUHS›NE HATUN,1327
40329,N›ﬁANCA,1327
40330,R‹STEMPAﬁA,1327
40331,SARA« ›SHAK,1327
40332,SARIDEM›R,1327
40387,SEYY›D ÷MER,1327
99132,S›L›VR›KAPI,1327
40333,SULTAN AHMET,1327
40334,SURUR›,1327
40335,S‹LEYMAN›YE,1327
99131,S‹MB‹L EFEND›,1327
99133,ﬁEHREM›N›,1327
40336,ﬁEHSUVAR BEY,1327
40337,TAHTAKALE,1327
40338,TAYA HATUN,1327
99135,TOPKAPI,1327
40339,YAVUZ S›NAN,1327
99144,YAVUZ SULTAN SEL›M,1327
99130,YED›KULE,1327
99142,ZEYREK,1327
40454,BA–LARBAﬁI,1336
40459,BARBAROS HAYRETT›N PAﬁA,1336
40457,FEVZ› «AKMAK,1336
40458,H‹RR›YET,1336
40464,KARADEN›Z,1336
40463,KARAYOLLARI,1336
40451,KARLITEPE,1336
40461,KAZIM KARABEK›R,1336
40455,MERKEZ,1336
40462,MEVLANA,1336
40450,PAZAR›«›,1336
40453,SARIG÷L,1336
40456,ﬁEMS›PAﬁA,1336
40460,YEN› MAHALLE,1336
40452,YEN›DO–AN,1336
40449,YILDIZTABYA,1336
40504,ABDURRAHMAN NAF›Z G‹RMAN,2010
40497,AKINCILAR,2010
40498,GEN«OSMAN,2010
40499,G‹NEﬁTEPE,2010
40500,G‹VEN,2010
40501,HAZNEDAR,2010
40502,MAREﬁAL «AKMAK,2010
40506,MEHMET NES›H ÷ZMEN,2010
40496,MERKEZ,2010
40503,SANAY›,2010
40505,TOZKOPARAN,2010
40509,ACIBADEM,1421
40523,BOSTANCI,1421
40521,CADDEBOSTAN,1421
40512,CAFERA–A,1421
40518,DUMLUPINAR,1421
40516,E–›T›M,1421
40524,ERENK÷Y,1421
40514,FENERBAH«E,1421
40515,FENERYOLU,1421
40517,F›K›RTEPE,1421
40520,G÷ZTEPE,1421
40510,HASANPAﬁA,1421
40508,KOﬁUYOLU,1421
40529,KOZYATA–I,1421
40519,MERD›VENK÷Y,1421
40511,OSMANA–A,1421
40507,RAS›MPAﬁA,1421
40525,SAHRAYICED›T,1421
40522,SUAD›YE,1421
40513,Z‹HT‹PAﬁA,1421
40528,19 MAYIS,1421
40535,«A–LAYAN,1810
40536,«EL›KTEPE,1810
40537,EMN›YET EVLER›,1810
40538,G‹LTEPE,1810
40539,G‹RSEL,1810
40541,HAM›D›YE,1810
40540,HARMANTEPE,1810
40542,H‹RR›YET,1810
40544,MEHMET AK›F ERSOY,1810
40543,MERKEZ,1810
40545,NURTEPE,1810
40546,ORTABAYIR,1810
40548,SEYRANTEPE,1810
40547,SULTAN SEL›M,1810
40549,ﬁ›R›NTEPE,1810
40550,TALATPAﬁA,1810
40551,TELS›ZLER,1810
40552,YAHYA KEMAL,1810
40553,YEﬁ›LCE,1810
40554,ATALAR,1449
40555,CEV›ZL›,1449
40556,CUMHUR›YET,1449
40558,«AVUﬁO–LU,1449
40559,ESENTEPE,1449
40560,G‹M‹ﬁPINAR,1449
40561,H‹RR›YET,1449
40562,KARLIKTEPE,1449
40563,KORDONBOYU,1449
40564,ORHANTEPE,1449
40565,ORTA,1449
40566,PETROL ›ﬁ,1449
40567,SO–ANLIK YEN›,1449
40568,TOPSELV›,1449
40569,U–UR MUMCU,1449
40557,YAKACIK «ARﬁI,1449
40570,YAKACIK YEN›,1449
40571,YALI,1449
40572,YUKARI,1449
40573,YUNUS,1449
40582,ATAKENT,1823
40591,ATAT‹RK,1823
40603,BEﬁYOL,1823
40607,CENNET,1823
40601,CUMHUR›YET,1823
40606,FAT›H,1823
40596,FEVZ› «AKMAK,1823
40589,G‹LTEPE,1823
40590,HALKALI MERKEZ,1823
40592,›N÷N‹,1823
40605,›STASYON,1823
40604,KANARYA,1823
40588,KARTALTEPE,1823
40594,KEMALPAﬁA,1823
139762,K‹«‹K«EKMECE ›K›TELL›OSB,1823
40586,MEHMET AK›F,1823
40587,S÷–‹TL‹ «EﬁME,1823
40595,SULTAN MURAT,1823
40593,TEVF›KBEY,1823
40599,YARIMBURGAZ,1823
40600,YEN› MAHALLE,1823
40602,YEﬁ›LOVA,1823
40612,ALTAY«EﬁME,2012
40613,ALTINTEPE,2012
40617,AYDINEVLER,2012
40615,BA–LARBAﬁI,2012
40625,BAﬁIB‹Y‹K,2012
40624,B‹Y‹KBAKKALK÷Y,2012
40614,CEV›ZL›,2012
40608,«INAR,2012
40620,ESENKENT,2012
40610,FEYZULLAH,2012
40619,FINDIKLI,2012
40618,G›RNE,2012
40622,G‹LENSU,2012
40621,G‹LSUYU,2012
40609,›DEALTEPE,2012
40611,K‹«‹KYALI MERKEZ,2012
40616,YALI,2012
40623,Z‹MR‹TEVLER,2012
40632,AHMET YESEV›,1835
40628,BAH«EL›EVLER,1835
191755,BALLICA,1835
40633,BATI,1835
40649,«AM«EﬁME,1835
40656,«AMLIK,1835
40644,«INARDERE,1835
40627,DO–U,1835
40626,DUMLUPINAR,1835
191757,EM›RL›,1835
40635,ERTU–RUL GAZ›,1835
40638,ESENLER,1835
40643,ESENYALI,1835
40647,FAT›H,1835
40629,FEVZ› «AKMAK,1835
191759,G÷«BEYL›,1835
40640,G‹LL‹ BA–LAR,1835
40634,G‹ZELYALI,1835
40636,HARMANDERE,1835
40646,KAVAKPINAR,1835
40631,KAYNARCA,1835
191761,KURNA,1835
191763,KURTDO–MUﬁ,1835
40654,KURTK÷Y,1835
40650,ORHANGAZ›,1835
40645,ORTA,1835
40639,RAMAZANO–LU,1835
40651,SANAY›,1835
40637,SAPAN BA–LARI,1835
40655,S‹L‹NTEPE,1835
40630,ﬁEYHL›,1835
40642,VEL›BABA,1835
40641,YAYALAR,1835
40652,YEN›,1835
40653,YEN›ﬁEH›R,1835
40648,YEﬁ›LBA–LAR,1835
40579,ABDURRAHMANGAZ›,2054
40575,AKPINAR,2054
98781,ATAT‹RK,2054
40759,EMEK,2054
40578,EY‹P SULTAN,2054
40576,FAT›H,2054
40776,H›LAL,2054
40760,›N÷N‹,2054
40761,KEMAL T‹RKLER,2054
40762,MECL›S,2054
40775,MERVE,2054
40773,MEVLANA,2054
40580,OSMANGAZ›,2054
192001,PAﬁAK÷Y,2054
40771,SAFA,2054
40763,SARIGAZ›,2054
40574,VEYSEL KARAN›,2054
40774,YEN›DO–AN,2054
40772,YUNUS EMRE,2054
40686,AYAZA–A,1604
40682,BAH«EK÷Y MERKEZ,1604
40683,BAH«EK÷Y YEN›,1604
40657,BALTAL›MANI,1604
40658,B‹Y‹KDERE,1604
40659,CUMHUR›YET,1604
40660,«AMLITEPE,1604
40661,«AYIRBAﬁI,1604
40662,DAR‹ﬁﬁAFAKA,1604
191765,DEM›RC›K÷Y,1604
40663,EM›RGAN,1604
40664,FAT›H SULTAN MEHMET,1604
40665,FERAHEVLER,1604
191767,GAR›P«E,1604
191769,G‹M‹ﬁDERE,1604
40700,HUZUR,1604
40666,›ST›NYE,1604
40667,KAZIM KARABEK›R PAﬁA,1604
40684,KEMER,1604
191771,KISIRKAYA,1604
40668,K›RE«BURNU,1604
40669,KOCATAﬁ,1604
191773,KUMK÷Y,1604
40670,MADEN,1604
40704,MASLAK,1604
40671,MERKEZ,1604
40672,PINAR,1604
40673,POL›GON,1604
40674,PTT EVLER›,1604
40675,REﬁ›TPAﬁA,1604
40676,RUMEL› H›SARI,1604
40677,RUMEL› KAVA–I,1604
191775,RUMEL›FENER›,1604
40678,TARABYA,1604
191777,USKUMRUK÷Y,1604
40679,YEN›,1604
40680,YEN›K÷Y,1604
191779,ZEKER›YAK÷Y,1604
191835,AK÷REN,1622
40920,AL›BEY,1622
40927,AL›PAﬁA ,1622
40930,BALABAN,1622
191845,BEK›RL›,1622
191847,BEYC›LER,1622
40941,B‹Y‹K «AVUﬁLU,1622
191849,B‹Y‹K KILI«LI,1622
191843,B‹Y‹K S›NEKL›,1622
40922,CUMHUR›YET ,1622
191851,«AYIRDERE,1622
191837,«ELT›K,1622
191853,DANAMANDIRA,1622
40918,FAT›H,1622
191839,FENER,1622
40933,FEVZ›PAﬁA,1622
40925,GAZ›TEPE ,1622
40935,G‹M‹ﬁYAKA,1622
40937,H‹RR›YET ,1622
40934,›SMETPAﬁA ,1622
40939,KADIK÷Y,1622
40936,KAVAKLI,1622
191855,KURFALLI,1622
40924,K‹«‹K KILI«LI ,1622
191857,K‹«‹K S›NEKL›,1622
40923,M›MAR S›NAN,1622
40938,ORTAK÷Y,1622
40919,P›R› MEHMET PAﬁA,1622
40931,SANCAKTEPE,1622
191859,SAYALAR,1622
40940,SEL›MPAﬁA,1622
40926,SEM›ZKUMLAR,1622
191841,SEYMEN,1622
40921,YEN› ,1622
40932,YOL«ATI,1622
40949,ABDURRAHMANGAZ›,2014
40943,AD›L,2014
40942,AHMET YESEV›,2014
40956,AKﬁEMSETT›N,2014
40944,BATTALGAZ›,2014
40951,FAT›H ,2014
40952,HAM›D›YE,2014
40948,HASANPAﬁA,2014
40945,MEC›D›YE,2014
40950,MEHMET AK›F,2014
40946,M›MAR S›NAN,2014
40954,NEC›P FAZIL,2014
40955,ORHANGAZ›,2014
40947,TURGUT RE›S,2014
40953,YAVUZ SEL›M,2014
40474,CEBEC›,2055
40465,CUMHUR›YET,2055
40470,ESENTEPE,2055
40356,ESK› HAB›PLER,2055
40469,GAZ›,2055
40477,HAB›BLER,2055
40475,›SMETPAﬁA,2055
40476,MALKO«O–LU,2055
40472,SULTAN«›FTL›–›,2055
40473,U–UR MUMCU,2055
40377,YAYLA,2055
40466,YUNUS EMRE,2055
40468,Z‹BEYDE HANIM,2055
40471,50. YIL,2055
40467,75. YIL,2055
191927,A–A«DERE,1659
40961,A–VA MERKEZ,1659
191861,AHMETL›,1659
191863,AK«AKESE,1659
191947,ALACALI,1659
191949,AVCIKORU,1659
40960,BAL›BEY,1659
191951,BI«KIDERE,1659
191865,BOZGOCA,1659
191897,BUCAKLI,1659
191899,«ATAKLI,1659
40959,«AVUﬁ,1659
191867,«AYIRBAﬁI,1659
191901,«ELEB›,1659
191929,«ENG›LL›,1659
191869,DARLIK,1659
191931,DE–›RMEN«AYIRI,1659
191953,DO–ANCILI,1659
191871,ERENLER,1659
191955,ESENCEL›,1659
191903,GEREDEL›,1659
191905,G÷«E,1659
191907,G÷KMAﬁLI,1659
191909,G÷KSU,1659
40958,HACI KASIM,1659
191911,HACILLI,1659
191933,HASANLI,1659
191873,›MRENDERE,1659
191875,›MRENL›,1659
191913,›SAK÷Y,1659
191877,KABAKOZ,1659
191915,KADIK÷Y,1659
191917,KALEM,1659
191879,KARABEYL›,1659
191881,KARACAK÷Y,1659
191957,KARAK›RAZ,1659
191883,KARAMANDERE,1659
191959,KERVANSARAY,1659
191885,KIZILCA,1659
191887,KORUCU,1659
191961,K÷M‹RL‹K,1659
40957,KUMBABA,1659
191919,KURFALLI,1659
191963,KURNA,1659
191889,MEﬁRUT›YET,1659
191965,ORU«O–LU,1659
191935,OSMANK÷Y,1659
191891,OVACIK,1659
191967,SAH›LK÷Y,1659
191893,SATMAZLI,1659
191969,SOFULAR,1659
191921,SO–ULLU,1659
191937,SORTULLU,1659
191923,ﬁUAY›PL›,1659
191925,TEKE,1659
191971,ULUPEL›T,1659
191973,‹VEZL›,1659
191939,YAKA,1659
191941,YAYLALI,1659
191943,YAZIMANAYIR,1659
191895,YEN›K÷Y,1659
191945,YEﬁ›LVAD›,1659
40687,BOZKURT,1663
40688,CUMHUR›YET,1663
40689,DUATEPE,1663
40690,ERGENEKON,1663
40691,ESENTEPE,1663
40692,ESK›ﬁEH›R,1663
40693,FER›K÷Y,1663
40694,FULYA,1663
40695,G‹LBAHAR,1663
40698,HALASKARGAZ›,1663
40696,HAL›DE ED›P ADIVAR,1663
40697,HAL›L RIFAT PAﬁA,1663
40699,HARB›YE,1663
40711,›N÷N‹,1663
40712,›ZZET PAﬁA,1663
40701,KAPTANPAﬁA,1663
40702,KUﬁTEPE,1663
40703,MAHMUT ﬁEVKET PAﬁA,1663
40705,MEC›D›YEK÷Y,1663
40706,MERKEZ,1663
40707,MEﬁRUT›YET,1663
40708,PAﬁA,1663
40709,TEﬁV›K›YE,1663
40710,YAYLA,1663
